symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
XRPUSDT,LONG,0.5009,0.5022,59.8922,0.07785986,trailing_stop,2024-04-19 12:00:00+00:00,2024-04-19 16:05:00+00:00,245.0,False,0.494204,0.510945,0.517641,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5048,0.5101,59.4295,0.31497635,trailing_stop,2024-04-20 01:30:00+00:00,2024-04-20 03:35:00+00:00,125.0,False,0.495604,0.518595,0.527791,0.0,UNKNOWN,T2
AVAXUSDT,LONG,35.282,35.655,0.8503,0.3171619,trailing_stop,2024-04-20 02:30:00+00:00,2024-04-20 04:50:00+00:00,140.0,False,34.452893,36.525661,37.354768,0.0,UNKNOWN,T2
LINKUSDT,LONG,14.077,14.001,2.1311,-0.1619636,time_stop,2024-04-20 01:30:00+00:00,2024-04-20 07:30:00+00:00,360.0,False,13.754679,14.560482,14.882804,0.0,UNKNOWN,T2
AVAXUSDT,LONG,38.003,38.222,0.7894,0.1728786,trailing_stop,2024-04-21 01:00:00+00:00,2024-04-21 02:35:00+00:00,95.0,False,37.369429,38.953357,39.586929,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5259,0.5278,57.0451,0.10838569,trailing_stop,2024-04-21 01:15:00+00:00,2024-04-21 02:35:00+00:00,80.0,False,0.520525,0.533963,0.539338,0.0,UNKNOWN,T2
LINKUSDT,LONG,14.87,14.983,2.0175,0.2279775,trailing_stop,2024-04-21 01:15:00+00:00,2024-04-21 02:35:00+00:00,80.0,False,14.680714,15.153929,15.343214,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.162,15.118,1.9786,-0.0870584,trailing_stop,2024-04-22 01:00:00+00:00,2024-04-22 01:25:00+00:00,25.0,False,14.890571,15.569143,15.840571,0.0,UNKNOWN,T2
AVAXUSDT,LONG,37.244,37.158,0.8055,-0.069273,trailing_stop,2024-04-22 01:00:00+00:00,2024-04-22 01:25:00+00:00,25.0,False,36.559,38.2715,38.9565,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.118,15.24,1.9844,0.2420968,trailing_stop,2024-04-22 01:25:00+00:00,2024-04-22 02:05:00+00:00,40.0,False,14.819429,15.565857,15.864429,0.0,UNKNOWN,T2
