symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
SUIUSDT,LONG,1.2131,1.2209,24.73,0.192894,trailing_stop,2024-04-17 01:10:00+00:00,2024-04-17 02:10:00+00:00,60.0,False,1.187993,1.250761,1.275868,0.0,UNKNOWN,T2
LTCUSDT,LONG,79.58,79.73,0.377,0.05655,trailing_stop,2024-04-17 01:00:00+00:00,2024-04-17 02:15:00+00:00,75.0,False,78.708571,80.887143,81.758571,0.0,UNKNOWN,T2
LTCUSDT,LONG,80.09,80.57,0.3746,0.179808,trailing_stop,2024-04-18 01:00:00+00:00,2024-04-18 03:15:00+00:00,135.0,False,78.893571,81.884643,83.081071,0.0,UNKNOWN,T2
UNIUSDT,LONG,6.972,7.086,4.3029,0.4905306,trailing_stop,2024-04-18 01:15:00+00:00,2024-04-18 03:15:00+00:00,120.0,False,6.807179,7.219232,7.384054,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.266,1.2791,23.6967,0.31042677,trailing_stop,2024-04-18 02:45:00+00:00,2024-04-18 03:15:00+00:00,30.0,False,1.224518,1.328223,1.369705,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.189,7.508,4.173,1.331187,trailing_stop,2024-04-19 04:30:00+00:00,2024-04-19 07:05:00+00:00,155.0,False,6.8765,7.65775,7.97025,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.2201,1.2529,24.5881,0.80648968,trailing_stop,2024-04-19 05:45:00+00:00,2024-04-19 07:10:00+00:00,85.0,False,1.177368,1.284198,1.32693,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.2977,1.2998,23.1178,0.04854738,trailing_stop,2024-04-19 12:00:00+00:00,2024-04-19 12:50:00+00:00,50.0,False,1.263664,1.348754,1.382789,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.555,7.585,3.9709,0.119127,trailing_stop,2024-04-20 01:30:00+00:00,2024-04-20 02:50:00+00:00,80.0,False,7.379107,7.818839,7.994732,0.0,UNKNOWN,T2
LTCUSDT,LONG,81.15,82.04,0.3697,0.329033,trailing_stop,2024-04-20 01:30:00+00:00,2024-04-20 04:00:00+00:00,150.0,False,79.782143,83.201786,84.569643,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.3351,1.3381,22.4702,0.0674106,trailing_stop,2024-04-20 02:15:00+00:00,2024-04-20 05:20:00+00:00,185.0,False,1.299189,1.388966,1.424877,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.828,7.874,3.8324,0.1762904,trailing_stop,2024-04-21 01:15:00+00:00,2024-04-21 02:35:00+00:00,80.0,False,7.701393,8.017911,8.144518,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.4326,1.4028,20.9409,-0.62403882,SL_hit,2024-04-21 01:00:00+00:00,2024-04-21 03:45:00+00:00,165.0,False,1.403064,1.476904,1.506439,0.0,UNKNOWN,T2
LTCUSDT,LONG,85.24,85.31,0.3519,0.024633,time_stop,2024-04-21 02:15:00+00:00,2024-04-21 08:15:00+00:00,360.0,False,84.282857,86.675714,87.632857,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.3753,1.3732,21.8134,-0.04580814,trailing_stop,2024-04-22 01:00:00+00:00,2024-04-22 01:25:00+00:00,25.0,False,1.346407,1.418639,1.447532,0.0,UNKNOWN,T2
LTCUSDT,LONG,84.52,84.35,0.3549,-0.060333,trailing_stop,2024-04-22 01:00:00+00:00,2024-04-22 01:25:00+00:00,25.0,False,83.659286,85.811071,86.671786,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.791,7.771,3.8506,-0.077012,trailing_stop,2024-04-22 01:00:00+00:00,2024-04-22 01:25:00+00:00,25.0,False,7.660464,7.986804,8.117339,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.4019,1.4104,21.3995,0.18189575,trailing_stop,2024-04-23 01:00:00+00:00,2024-04-23 01:45:00+00:00,45.0,False,1.381596,1.432355,1.452659,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.4063,1.3832,21.3326,-0.49278306,SL_hit,2024-04-23 01:45:00+00:00,2024-04-23 03:25:00+00:00,100.0,False,1.383461,1.440559,1.463398,0.0,UNKNOWN,T2
UNIUSDT,LONG,8.265,8.121,3.6298,-0.5226912,SL_hit,2024-04-23 01:00:00+00:00,2024-04-23 03:30:00+00:00,150.0,False,8.125179,8.474732,8.614554,0.0,UNKNOWN,T2
